user_id,title,grade
59,"The Other Side of Heaven",4
769,"To Catch a Thief",4
695,"To Catch a Thief",4
7,"To Catch a Thief",4
33,"To Catch a Thief",4
330,"To Catch a Thief",4
769,"The Bourne Supremacy",4
909,"The Bourne Supremacy",5
979,"The Bourne Supremacy",5
478,"The Bourne Supremacy",5
546,"The Bourne Supremacy",3
870,"The Bourne Supremacy",5
834,"The Bourne Supremacy",3
195,"The Bourne Supremacy",5
199,"The Bourne Supremacy",4
602,"The Bourne Supremacy",4
59,"The Bourne Supremacy",5
302,"The Bourne Supremacy",3
748,"The Bourne Supremacy",3
788,"The Bourne Supremacy",4
383,"The Bourne Supremacy",5
310,"The Bourne Supremacy",5
42,"The Bourne Supremacy",4
87,"The Bourne Supremacy",4
352,"The Bourne Supremacy",5
767,"The Bourne Supremacy",5
766,"The Bourne Supremacy",4
296,"The Bourne Supremacy",2
79,"The Bourne Supremacy",4
265,"The Bourne Supremacy",4
477,"The Bourne Supremacy",4
857,"The Bourne Supremacy",5
877,"The Bourne Supremacy",5
201,"The Bourne Supremacy",5
462,"The Bourne Supremacy",2
301,"The Bourne Supremacy",5
585,"The Bourne Supremacy",5
756,"The Bourne Supremacy",3
308,"The Bourne Supremacy",3
94,"The Bourne Supremacy",3
7,"The Bourne Supremacy",4
968,"The Bourne Supremacy",5
592,"The Bourne Supremacy",4
911,"The Bourne Supremacy",4
825,"The Bourne Supremacy",4
437,"The Bourne Supremacy",3
787,"The Bourne Supremacy",5
481,"The Bourne Supremacy",5
134,"The Bourne Supremacy",5
416,"The Bourne Supremacy",5
283,"The Bourne Supremacy",4
527,"The Bourne Supremacy",4
981,"The Bourne Supremacy",2
368,"The Bourne Supremacy",5
192,"The Bourne Supremacy",3
742,"The Bourne Supremacy",4
6,"The Bourne Supremacy",5
33,"The Bourne Supremacy",4
508,"The Bourne Supremacy",3
785,"The Bourne Supremacy",5
424,"The Bourne Supremacy",3
304,"The Bourne Supremacy",3
663,"The Bourne Supremacy",5
188,"The Bourne Supremacy",4
735,"The Bourne Supremacy",4
199,"Fletch Lives",4
769,"Scream 3",2
481,"Scream 3",4
283,"Scream 3",3
79,"Not Without My Daughter",5
268,"Not Without My Daughter",5
439,"The Queens of Comedy",2
384,"Center Stage",3
134,"Center Stage",1
199,"Pumpkin",3
79,"Man of the House",3
602,"The Cutting Edge",3
116,"The Cutting Edge",3
79,"The Cutting Edge",4
265,"The Cutting Edge",3
561,"The Cutting Edge",5
536,"The Cutting Edge",5
769,"Along Came Polly",2
909,"Along Came Polly",4
834,"Along Came Polly",4
793,"Along Came Polly",4
199,"Along Came Polly",3
602,"Along Came Polly",4
59,"Along Came Polly",2
302,"Along Came Polly",3
788,"Along Came Polly",3
247,"Along Came Polly",3
766,"Along Came Polly",4
296,"Along Came Polly",1
79,"Along Came Polly",2
265,"Along Came Polly",2
477,"Along Came Polly",3
201,"Along Came Polly",2
462,"Along Came Polly",3
739,"Along Came Polly",4
624,"Along Came Polly",4
756,"Along Came Polly",4
920,"Along Came Polly",2
7,"Along Came Polly",4
592,"Along Came Polly",4
437,"Along Came Polly",2
967,"Along Came Polly",4
578,"Along Came Polly",4
481,"Along Came Polly",5
134,"Along Came Polly",4
283,"Along Came Polly",3
527,"Along Came Polly",2
183,"Along Came Polly",3
192,"Along Came Polly",2
242,"Along Came Polly",2
742,"Along Came Polly",4
933,"Along Came Polly",3
6,"Along Came Polly",4
358,"Along Came Polly",3
536,"Along Came Polly",5
304,"Along Came Polly",2
663,"Along Came Polly",4
188,"Along Came Polly",3
596,"The Prophecy 2",3
298,"Scream",3
609,"Scream",4
485,"Scream",4
684,"Scream",5
596,"Scream",3
481,"Scream",4
134,"Scream",5
283,"Scream",4
561,"Scream",1
188,"Scream",3
735,"Scream",3
785,"Starship Troopers: Bonus Material",1
97,"Home Alone 2: Lost in New York",2
83,"Home Alone 2: Lost in New York",4
283,"Home Alone 2: Lost in New York",2
183,"Home Alone 2: Lost in New York",3
424,"A Touch of Frost: Season 2",4
769,"Robin and Marian",3
424,"The Life & Death of Peter Sellers",3
462,"Primer",1
829,"Primer",1
769,"Small Time Crooks",2
748,"Small Time Crooks",4
906,"Small Time Crooks",3
756,"Small Time Crooks",4
769,"Alien: Collector's Edition",4
195,"Alien: Collector's Edition",5
169,"Alien: Collector's Edition",4
544,"Alien: Collector's Edition",4
247,"Alien: Collector's Edition",5
265,"Alien: Collector's Edition",4
462,"Alien: Collector's Edition",3
596,"Alien: Collector's Edition",5
134,"Alien: Collector's Edition",5
305,"Alien: Collector's Edition",5
561,"Alien: Collector's Edition",5
930,"Alien: Collector's Edition",5
188,"Alien: Collector's Edition",4
735,"Alien: Collector's Edition",4
183,"29 Palms",3
769,"Critters",2
97,"Smallville: Season 1",5
750,"Smallville: Season 1",5
265,"Smallville: Season 1",5
930,"Smallville: Season 1",4
310,"Godzilla vs. Gigan",5
384,"Like Water for Chocolate",4
314,"Like Water for Chocolate",2
544,"Like Water for Chocolate",5
87,"Like Water for Chocolate",4
97,"Like Water for Chocolate",4
684,"Like Water for Chocolate",5
933,"Like Water for Chocolate",4
769,"Lord of the Rings: The Fellowship of the Ring",2
384,"Lord of the Rings: The Fellowship of the Ring",4
979,"Lord of the Rings: The Fellowship of the Ring",3
834,"Lord of the Rings: The Fellowship of the Ring",3
744,"Lord of the Rings: The Fellowship of the Ring",3
195,"Lord of the Rings: The Fellowship of the Ring",5
199,"Lord of the Rings: The Fellowship of the Ring",3
602,"Lord of the Rings: The Fellowship of the Ring",5
59,"Lord of the Rings: The Fellowship of the Ring",1
664,"Lord of the Rings: The Fellowship of the Ring",5
302,"Lord of the Rings: The Fellowship of the Ring",2
314,"Lord of the Rings: The Fellowship of the Ring",3
383,"Lord of the Rings: The Fellowship of the Ring",4
695,"Lord of the Rings: The Fellowship of the Ring",3
609,"Lord of the Rings: The Fellowship of the Ring",4
97,"Lord of the Rings: The Fellowship of the Ring",5
87,"Lord of the Rings: The Fellowship of the Ring",4
352,"Lord of the Rings: The Fellowship of the Ring",3
247,"Lord of the Rings: The Fellowship of the Ring",5
767,"Lord of the Rings: The Fellowship of the Ring",5
116,"Lord of the Rings: The Fellowship of the Ring",5
766,"Lord of the Rings: The Fellowship of the Ring",5
944,"Lord of the Rings: The Fellowship of the Ring",5
79,"Lord of the Rings: The Fellowship of the Ring",4
265,"Lord of the Rings: The Fellowship of the Ring",5
477,"Lord of the Rings: The Fellowship of the Ring",5
201,"Lord of the Rings: The Fellowship of the Ring",5
462,"Lord of the Rings: The Fellowship of the Ring",5
920,"Lord of the Rings: The Fellowship of the Ring",5
684,"Lord of the Rings: The Fellowship of the Ring",5
7,"Lord of the Rings: The Fellowship of the Ring",5
592,"Lord of the Rings: The Fellowship of the Ring",5
333,"Lord of the Rings: The Fellowship of the Ring",5
437,"Lord of the Rings: The Fellowship of the Ring",5
967,"Lord of the Rings: The Fellowship of the Ring",5
787,"Lord of the Rings: The Fellowship of the Ring",5
596,"Lord of the Rings: The Fellowship of the Ring",5
481,"Lord of the Rings: The Fellowship of the Ring",5
134,"Lord of the Rings: The Fellowship of the Ring",5
283,"Lord of the Rings: The Fellowship of the Ring",4
981,"Lord of the Rings: The Fellowship of the Ring",4
527,"Lord of the Rings: The Fellowship of the Ring",5
305,"Lord of the Rings: The Fellowship of the Ring",5
614,"Lord of the Rings: The Fellowship of the Ring",1
268,"Lord of the Rings: The Fellowship of the Ring",5
6,"Lord of the Rings: The Fellowship of the Ring",5
508,"Lord of the Rings: The Fellowship of the Ring",5
616,"Lord of the Rings: The Fellowship of the Ring",5
785,"Lord of the Rings: The Fellowship of the Ring",5
291,"Lord of the Rings: The Fellowship of the Ring",5
536,"Lord of the Rings: The Fellowship of the Ring",5
815,"Lord of the Rings: The Fellowship of the Ring",4
930,"Lord of the Rings: The Fellowship of the Ring",5
188,"Lord of the Rings: The Fellowship of the Ring",4
688,"Lord of the Rings: The Fellowship of the Ring",5
769,"Happy End",3
769,"A Fistful of Dollars",4
199,"A Fistful of Dollars",4
169,"A Fistful of Dollars",3
477,"A Fistful of Dollars",5
6,"A Fistful of Dollars",4
785,"A Fistful of Dollars",5
291,"A Fistful of Dollars",3
546,"A Cinderella Story",4
383,"A Cinderella Story",3
42,"A Cinderella Story",4
352,"A Cinderella Story",3
750,"A Cinderella Story",4
79,"A Cinderella Story",5
462,"A Cinderella Story",3
301,"A Cinderella Story",4
911,"A Cinderella Story",4
416,"A Cinderella Story",5
283,"A Cinderella Story",3
536,"A Cinderella Story",5
424,"A Cinderella Story",2
310,"Son of Godzilla",5
87,"Deep in the Woods",2
199,"Planes",4
767,"Planes",4
79,"Planes",4
906,"Planes",5
462,"Planes",3
7,"Planes",4
126,"Planes",4
481,"Planes",4
981,"Planes",4
561,"Planes",4
291,"Planes",2
815,"Planes",3
304,"Planes",4
188,"Planes",4
298,"Trekkies",3
544,"Trekkies",2
527,"Trekkies",3
769,"This Is Spinal Tap",5
470,"This Is Spinal Tap",5
298,"This Is Spinal Tap",5
544,"This Is Spinal Tap",3
265,"This Is Spinal Tap",4
906,"This Is Spinal Tap",4
684,"This Is Spinal Tap",3
981,"This Is Spinal Tap",5
305,"This Is Spinal Tap",4
508,"This Is Spinal Tap",5
785,"This Is Spinal Tap",3
304,"This Is Spinal Tap",5
735,"This Is Spinal Tap",5
199,"Wayne's World",4
602,"Wayne's World",4
383,"Wayne's World",5
265,"Wayne's World",3
79,"Wayne's World",4
462,"Wayne's World",3
7,"Wayne's World",4
578,"Wayne's World",4
134,"Wayne's World",5
981,"Wayne's World",2
998,"Wayne's World",1
614,"Wayne's World",4
188,"Wayne's World",3
576,"Wayne's World",3
735,"Wayne's World",4
989,"The Thomas Crown Affair",5
477,"The Thomas Crown Affair",3
684,"The Thomas Crown Affair",2
192,"The Thomas Crown Affair",3
495,"The Lower Depths (Donzoko)",5
384,"My Girl 2",3
126,"My Girl 2",3
614,"My Girl 2",1
769,"Exit Wounds",1
231,"Exit Wounds",4
97,"Exit Wounds",2
79,"Exit Wounds",4
134,"Exit Wounds",4
550,"Exit Wounds",3
906,"The Glass Menagerie",5
302,"America's Sweethearts",3
544,"America's Sweethearts",2
97,"America's Sweethearts",2
485,"America's Sweethearts",2
79,"America's Sweethearts",4
265,"America's Sweethearts",4
201,"America's Sweethearts",3
997,"America's Sweethearts",3
616,"America's Sweethearts",4
785,"America's Sweethearts",3
815,"America's Sweethearts",4
769,"Birdman of Alcatraz",4
695,"Birdman of Alcatraz",4
250,"Birdman of Alcatraz",3
906,"Trees Lounge",4
199,"Things to Do in Denver When You're Dead",4
266,"Things to Do in Denver When You're Dead",4
10,"Things to Do in Denver When You're Dead",4
33,"Things to Do in Denver When You're Dead",3
42,"A Love Song for Bobby Long",5
829,"A Love Song for Bobby Long",2
471,"Sullivan's Travels",3
906,"Sullivan's Travels",4
769,"Arachnophobia",2
609,"Arachnophobia",3
383,"Futurama: Vol. 1",3
578,"Futurama: Vol. 1",5
481,"Futurama: Vol. 1",5
930,"Futurama: Vol. 1",3
261,"The Brothers McMullen",1
592,"The White Dragon",3
834,"Gilmore Girls: Season 1",4
97,"Trigun",1
769,"The Rocky Horror Picture Show",3
664,"The Rocky Horror Picture Show",4
298,"The Rocky Horror Picture Show",3
485,"The Rocky Horror Picture Show",2
301,"The Rocky Horror Picture Show",4
684,"The Rocky Horror Picture Show",5
481,"The Rocky Horror Picture Show",5
304,"The Rocky Horror Picture Show",5
79,"The Greatest '70s Cop Shows",3
87,"Irreversible",3
302,"Bojangles",2
195,"Stargate SG-1: Season 8",4
462,"The Sandlot 2",4
442,"The Sandlot 2",3
301,"The Sandlot 2",5
158,"The Sandlot 2",4
684,"Abandon",3
684,"A Walk in the Clouds",3
7,"A Walk in the Clouds",4
481,"A Walk in the Clouds",5
998,"A Walk in the Clouds",5
614,"A Walk in the Clouds",1
769,"Y Tu Mama Tambien",3
478,"Y Tu Mama Tambien",4
195,"Y Tu Mama Tambien",4
788,"Y Tu Mama Tambien",4
87,"Y Tu Mama Tambien",4
131,"Y Tu Mama Tambien",3
739,"Y Tu Mama Tambien",1
981,"Y Tu Mama Tambien",4
527,"Y Tu Mama Tambien",4
10,"Y Tu Mama Tambien",3
735,"Y Tu Mama Tambien",5
909,"Freaky Friday",3
546,"Freaky Friday",5
744,"Freaky Friday",4
302,"Freaky Friday",4
314,"Freaky Friday",4
383,"Freaky Friday",3
544,"Freaky Friday",1
750,"Freaky Friday",5
79,"Freaky Friday",3
265,"Freaky Friday",3
477,"Freaky Friday",3
201,"Freaky Friday",4
462,"Freaky Friday",2
83,"Freaky Friday",4
94,"Freaky Friday",2
7,"Freaky Friday",3
8,"Freaky Friday",4
481,"Freaky Friday",5
283,"Freaky Friday",3
614,"Freaky Friday",1
424,"Freaky Friday",4
298,"Absolutely Fabulous: Series 2",4
87,"Absolutely Fabulous: Series 2",5
527,"Absolutely Fabulous: Series 2",5
744,"American Gun",2
383,"Look Who's Talking",3
79,"Look Who's Talking",2
265,"Look Who's Talking",3
134,"Look Who's Talking",5
998,"Look Who's Talking",4
614,"Look Who's Talking",4
663,"Look Who's Talking",5
199,"The Vanishing",4
756,"The Vanishing",4
413,"The Vanishing",4
481,"The Vanishing",5
685,"The Vanishing",4
304,"The Vanishing",3
769,"Black Orpheus",2
201,"Best of The Muppet Show: Peter Sellers / John Cleese / Dudley Moore",5
481,"Best of The Muppet Show: Peter Sellers / John Cleese / Dudley Moore",5
785,"Best of The Muppet Show: Peter Sellers / John Cleese / Dudley Moore",5
609,"Everybody Loves Raymond: Season 1",5
307,"Merce Cunningham: A Lifetime of Dance",4
466,"Star Wars: Ewok Adventures: Caravan of Courage / The Battle for Endor",4
384,"Don't Say a Word",4
769,"Don't Say a Word",2
979,"Don't Say a Word",2
870,"Don't Say a Word",5
248,"Don't Say a Word",4
199,"Don't Say a Word",4
682,"Don't Say a Word",4
379,"Don't Say a Word",2
302,"Don't Say a Word",4
310,"Don't Say a Word",4
164,"Don't Say a Word",2
609,"Don't Say a Word",4
719,"Don't Say a Word",2
97,"Don't Say a Word",3
79,"Don't Say a Word",4
265,"Don't Say a Word",3
462,"Don't Say a Word",2
301,"Don't Say a Word",4
684,"Don't Say a Word",3
250,"Don't Say a Word",3
437,"Don't Say a Word",3
333,"Don't Say a Word",2
413,"Don't Say a Word",4
578,"Don't Say a Word",3
481,"Don't Say a Word",4
981,"Don't Say a Word",2
998,"Don't Say a Word",4
183,"Don't Say a Word",5
685,"Don't Say a Word",4
358,"Don't Say a Word",4
536,"Don't Say a Word",4
815,"Don't Say a Word",4
470,"Northern Exposure: Season 1",5
955,"Northern Exposure: Season 1",5
383,"Tom Thumb",1
384,"Ghost Ship",3
199,"Ghost Ship",3
609,"Ghost Ship",4
719,"Ghost Ship",5
169,"Ghost Ship",4
97,"Ghost Ship",2
857,"Ghost Ship",2
301,"Ghost Ship",3
437,"Ghost Ship",3
596,"Ghost Ship",3
578,"Ghost Ship",2
283,"Ghost Ship",3
183,"Ghost Ship",2
614,"Ghost Ship",1
6,"Ghost Ship",3
785,"Ghost Ship",3
291,"Ghost Ship",3
358,"Ghost Ship",2
815,"Ghost Ship",3
550,"Ghost Ship",3
798,"Ghost Ship",3
756,"Runaway Train",3
305,"Now and Then",3
979,"Roswell: Season 2",5
478,"The Spanish Prisoner",5
87,"The Spanish Prisoner",4
906,"The Spanish Prisoner",4
201,"The Spanish Prisoner",4
546,"Carolina",4
834,"Carolina",4
744,"Carolina",3
592,"Carolina",4
416,"Carolina",5
310,"Gamera 3: Revenge of Iris",5
333,"Justice League: Justice on Trial",5
304,"Justice League: Justice on Trial",4
383,"Carpool",4
79,"MVP: Most Valuable Primate",4
769,"When Harry Met Sally",4
478,"When Harry Met Sally",5
834,"When Harry Met Sally",4
195,"When Harry Met Sally",5
302,"When Harry Met Sally",5
298,"When Harry Met Sally",2
609,"When Harry Met Sally",3
97,"When Harry Met Sally",5
116,"When Harry Met Sally",5
296,"When Harry Met Sally",5
265,"When Harry Met Sally",4
79,"When Harry Met Sally",5
477,"When Harry Met Sally",2
906,"When Harry Met Sally",4
462,"When Harry Met Sally",5
201,"When Harry Met Sally",3
7,"When Harry Met Sally",5
592,"When Harry Met Sally",4
250,"When Harry Met Sally",4
134,"When Harry Met Sally",5
998,"When Harry Met Sally",4
933,"When Harry Met Sally",3
6,"When Harry Met Sally",3
798,"When Harry Met Sally",2
769,"In the Realm of Passion",2
769,"Solaris",2
744,"Solaris",1
97,"Solaris",4
247,"Solaris",5
477,"Solaris",2
684,"Solaris",5
744,"Spy Kids 2: The Island of Lost Dreams",4
657,"Spy Kids 2: The Island of Lost Dreams",5
383,"Spy Kids 2: The Island of Lost Dreams",2
79,"Spy Kids 2: The Island of Lost Dreams",4
265,"Spy Kids 2: The Island of Lost Dreams",4
442,"Spy Kids 2: The Island of Lost Dreams",4
920,"Spy Kids 2: The Island of Lost Dreams",5
785,"Spy Kids 2: The Island of Lost Dreams",5
815,"Spy Kids 2: The Island of Lost Dreams",4
7,"Power",4
495,"Power",4
829,"Shackleton",3
769,"The Emperor's New Groove",2
834,"The Emperor's New Groove",4
383,"The Emperor's New Groove",3
79,"The Emperor's New Groove",4
906,"The Emperor's New Groove",3
201,"The Emperor's New Groove",4
967,"The Emperor's New Groove",4
527,"The Emperor's New Groove",3
268,"The Emperor's New Groove",5
424,"The Emperor's New Groove",4
491,"Cirque du Soleil: Alegria",5
384,"The Missing",2
909,"The Missing",4
979,"The Missing",3
744,"The Missing",4
840,"The Missing",3
199,"The Missing",5
42,"The Missing",4
169,"The Missing",4
906,"The Missing",3
462,"The Missing",2
301,"The Missing",4
756,"The Missing",2
7,"The Missing",4
333,"The Missing",3
437,"The Missing",3
283,"The Missing",3
527,"The Missing",3
183,"The Missing",4
439,"The Missing",4
305,"The Missing",3
769,"Marty",4
296,"Marty",3
933,"Marty",4
199,"Dirty Work",2
742,"Dirty Work",3
735,"Dirty Work",4
596,"The Hitcher",3
307,"The Politician's Wife",5
453,"The Politician's Wife",3
471,"Napoleon",3
6,"Napoleon",3
188,"Uprising",4
769,"From Hell",3
199,"From Hell",4
59,"From Hell",4
748,"From Hell",2
462,"From Hell",1
481,"From Hell",5
305,"From Hell",5
79,"Seven Brides for Seven Brothers: 50th Anniversary Edition",5
769,"The Pianist",4
744,"The Pianist",5
695,"The Pianist",4
169,"The Pianist",4
97,"The Pianist",5
296,"The Pianist",3
877,"The Pianist",3
906,"The Pianist",3
756,"The Pianist",3
684,"The Pianist",5
7,"The Pianist",5
592,"The Pianist",4
967,"The Pianist",4
481,"The Pianist",5
183,"The Pianist",4
614,"The Pianist",5
508,"The Pianist",5
424,"The Pianist",5
188,"The Pianist",4
735,"The Pianist",5
769,"The Big Tease",3
602,"Naked Gun 2 1/2: The Smell of Fear",4
383,"Naked Gun 2 1/2: The Smell of Fear",4
134,"Naked Gun 2 1/2: The Smell of Fear",4
769,"The Longest Yard",4
195,"The Longest Yard",3
199,"The Longest Yard",5
470,"The Longest Yard",5
383,"The Longest Yard",4
298,"The Longest Yard",4
906,"The Longest Yard",4
7,"The Longest Yard",3
481,"Tenchi Muyo",5
199,"Back to School",4
944,"Back to School",4
7,"Back to School",3
188,"Back to School",3
527,"The Saddest Music in the World",2
527,"Callas Forever",4
769,"Top Secret!",3
266,"Top Secret!",4
981,"Top Secret!",3
769,"Friday After Next",1
578,"Friday After Next",3
735,"Friday After Next",4
6,"Pink Floyd: Live at Pompeii: Director's Cut",3
42,"Dr. Seuss' The Cat in the Hat",3
79,"Dr. Seuss' The Cat in the Hat",2
333,"Dr. Seuss' The Cat in the Hat",1
967,"Dr. Seuss' The Cat in the Hat",3
481,"Dr. Seuss' The Cat in the Hat",4
536,"Dr. Seuss' The Cat in the Hat",1
769,"Dark City",4
544,"Dark City",3
477,"Dark City",3
305,"Dark City",4
769,"Braveheart",4
834,"Braveheart",3
195,"Braveheart",5
199,"Braveheart",5
602,"Braveheart",5
379,"Braveheart",3
664,"Braveheart",4
302,"Braveheart",3
231,"Braveheart",5
470,"Braveheart",5
383,"Braveheart",5
695,"Braveheart",4
164,"Braveheart",4
169,"Braveheart",4
87,"Braveheart",4
352,"Braveheart",5
247,"Braveheart",4
485,"Braveheart",4
116,"Braveheart",5
766,"Braveheart",5
944,"Braveheart",5
296,"Braveheart",3
79,"Braveheart",4
547,"Braveheart",5
477,"Braveheart",4
857,"Braveheart",4
906,"Braveheart",2
201,"Braveheart",4
684,"Braveheart",5
7,"Braveheart",5
8,"Braveheart",4
592,"Braveheart",3
250,"Braveheart",5
437,"Braveheart",5
333,"Braveheart",5
266,"Braveheart",5
967,"Braveheart",4
578,"Braveheart",5
481,"Braveheart",4
134,"Braveheart",5
283,"Braveheart",3
183,"Braveheart",5
305,"Braveheart",5
10,"Braveheart",4
331,"Braveheart",4
561,"Braveheart",4
614,"Braveheart",5
933,"Braveheart",5
6,"Braveheart",5
616,"Braveheart",5
930,"Braveheart",5
188,"Braveheart",5
798,"Braveheart",5
735,"Braveheart",5
609,"Hocus Pocus",3
79,"Hocus Pocus",3
201,"Hocus Pocus",3
7,"Hocus Pocus",3
481,"Hocus Pocus",5
815,"Hocus Pocus",4
268,"The Adventures of Elmo in Grouchland",4
609,"The X-Files: Season 9",4
596,"The X-Files: Season 9",5
735,"Life of Buddha",3
384,"Serendipity",4
302,"Serendipity",4
231,"Serendipity",5
695,"Serendipity",4
609,"Serendipity",3
169,"Serendipity",4
97,"Serendipity",4
944,"Serendipity",3
296,"Serendipity",3
79,"Serendipity",3
265,"Serendipity",4
477,"Serendipity",3
201,"Serendipity",2
462,"Serendipity",1
7,"Serendipity",4
968,"Serendipity",5
592,"Serendipity",4
250,"Serendipity",5
955,"Serendipity",4
481,"Serendipity",2
283,"Serendipity",3
981,"Serendipity",1
998,"Serendipity",4
439,"Serendipity",3
192,"Serendipity",4
561,"Serendipity",3
614,"Serendipity",4
785,"Serendipity",4
291,"Serendipity",3
424,"Serendipity",2
663,"Serendipity",4
177,"Pride and Prejudice",5
695,"Pride and Prejudice",3
363,"Pride and Prejudice",5
283,"Pride and Prejudice",4
561,"Pride and Prejudice",5
933,"Pride and Prejudice",4
291,"Pride and Prejudice",5
424,"Pride and Prejudice",4
383,"Muppets From Space",1
201,"Muppets From Space",5
481,"Muppets From Space",5
785,"Muppets From Space",5
793,"Beauty Shop",5
840,"Beauty Shop",3
788,"Beauty Shop",3
142,"Beauty Shop",3
750,"Beauty Shop",2
296,"Beauty Shop",1
997,"Beauty Shop",2
250,"Beauty Shop",1
158,"Beauty Shop",3
578,"Beauty Shop",1
788,"Bad Education",3
508,"Sherman's March",4
550,"Judgment Day",1
6,"Last Days",1
201,"The Mark of Zorro",4
769,"The Hustler",4
906,"The Hustler",4
756,"The Hustler",2
250,"The Hustler",3
769,"Falling Down",3
195,"Falling Down",4
199,"Falling Down",5
788,"Falling Down",3
906,"Falling Down",3
981,"Falling Down",2
6,"Falling Down",4
188,"Falling Down",4
201,"The Three Stooges: Nutty but Nice",3
6,"The Spy Who Came In from the Cold",4
442,"Babylon 5: Season 4",5
596,"Babylon 5: Season 4",5
769,"The Silence of the Lambs",5
834,"The Silence of the Lambs",4
195,"The Silence of the Lambs",5
199,"The Silence of the Lambs",5
602,"The Silence of the Lambs",4
664,"The Silence of the Lambs",5
302,"The Silence of the Lambs",4
231,"The Silence of the Lambs",4
298,"The Silence of the Lambs",4
383,"The Silence of the Lambs",2
169,"The Silence of the Lambs",5
544,"The Silence of the Lambs",4
247,"The Silence of the Lambs",5
485,"The Silence of the Lambs",5
116,"The Silence of the Lambs",5
766,"The Silence of the Lambs",5
944,"The Silence of the Lambs",3
296,"The Silence of the Lambs",3
79,"The Silence of the Lambs",4
265,"The Silence of the Lambs",5
131,"The Silence of the Lambs",5
906,"The Silence of the Lambs",4
756,"The Silence of the Lambs",2
920,"The Silence of the Lambs",5
684,"The Silence of the Lambs",5
7,"The Silence of the Lambs",5
333,"The Silence of the Lambs",5
266,"The Silence of the Lambs",4
596,"The Silence of the Lambs",5
481,"The Silence of the Lambs",4
134,"The Silence of the Lambs",5
527,"The Silence of the Lambs",5
981,"The Silence of the Lambs",3
305,"The Silence of the Lambs",4
331,"The Silence of the Lambs",4
742,"The Silence of the Lambs",4
614,"The Silence of the Lambs",5
685,"The Silence of the Lambs",5
268,"The Silence of the Lambs",5
6,"The Silence of the Lambs",4
508,"The Silence of the Lambs",5
785,"The Silence of the Lambs",4
358,"The Silence of the Lambs",5
536,"The Silence of the Lambs",5
815,"The Silence of the Lambs",4
930,"The Silence of the Lambs",3
188,"The Silence of the Lambs",4
735,"The Silence of the Lambs",5
296,"Going My Way / Holiday Inn",4
6,"Going My Way / Holiday Inn",3
79,"Message in a Bottle",3
477,"Message in a Bottle",3
906,"Message in a Bottle",3
250,"Message in a Bottle",4
998,"Message in a Bottle",5
424,"Message in a Bottle",3
201,"Maid to Order",3
815,"A Glimpse of Hell",4
979,"Jeff Foxworthy: Totally Committed",4
201,"Jeff Foxworthy: Totally Committed",3
769,"Elf",4
979,"Elf",3
546,"Elf",3
840,"Elf",4
199,"Elf",5
59,"Elf",4
302,"Elf",3
788,"Elf",3
748,"Elf",3
383,"Elf",4
42,"Elf",4
750,"Elf",2
766,"Elf",5
79,"Elf",4
906,"Elf",2
462,"Elf",2
201,"Elf",3
94,"Elf",5
7,"Elf",4
968,"Elf",3
592,"Elf",4
911,"Elf",3
967,"Elf",4
481,"Elf",5
134,"Elf",5
527,"Elf",3
183,"Elf",3
305,"Elf",4
742,"Elf",4
933,"Elf",3
6,"Elf",4
536,"Elf",4
424,"Elf",4
304,"Elf",4
188,"Elf",4
939,"Elf",3
735,"Elf",4
333,"The Saint",4
592,"Love Undercover",4
33,"The Wind and the Lion",4
97,"The Girl",3
301,"Sex & Mrs. X",3
834,"Sleeping Beauty: Special Edition",3
485,"Sleeping Beauty: Special Edition",3
265,"Sleeping Beauty: Special Edition",5
7,"Sleeping Beauty: Special Edition",5
134,"Sleeping Beauty: Special Edition",5
305,"Sleeping Beauty: Special Edition",4
268,"Sleeping Beauty: Special Edition",5
383,"The Little Rascals",4
158,"The Little Rascals",4
307,"The Last Metro",3
609,"Gremlins 2: The New Batch",3
134,"Gremlins 2: The New Batch",5
440,"Riding Giants",5
592,"Riding Giants",4
742,"Riding Giants",4
769,"Two Mules for Sister Sara",3
199,"Two Mules for Sister Sara",3
788,"Croupier",4
333,"Croupier",5
183,"Croupier",3
10,"Croupier",3
911,"Spider-Man: The New Animated Series: Season 1",5
834,"Finding Neverland",5
59,"Finding Neverland",4
788,"Finding Neverland",3
517,"Finding Neverland",4
440,"Finding Neverland",5
695,"Finding Neverland",4
164,"Finding Neverland",1
42,"Finding Neverland",4
87,"Finding Neverland",4
97,"Finding Neverland",5
247,"Finding Neverland",5
142,"Finding Neverland",5
116,"Finding Neverland",5
766,"Finding Neverland",5
296,"Finding Neverland",4
79,"Finding Neverland",4
131,"Finding Neverland",4
477,"Finding Neverland",3
906,"Finding Neverland",4
201,"Finding Neverland",3
462,"Finding Neverland",5
83,"Finding Neverland",5
94,"Finding Neverland",2
592,"Finding Neverland",5
437,"Finding Neverland",2
665,"Finding Neverland",5
481,"Finding Neverland",5
183,"Finding Neverland",4
734,"Finding Neverland",5
685,"Finding Neverland",4
268,"Finding Neverland",4
6,"Finding Neverland",3
536,"Finding Neverland",2
424,"Finding Neverland",5
304,"Finding Neverland",1
330,"Finding Neverland",4
735,"Finding Neverland",5
769,"The Last Seduction",2
906,"The Last Seduction",2
735,"The Last Seduction",2
265,"Baby Boom",2
250,"Baby Boom",3
481,"Baby Boom",4
769,"Heathers",4
248,"Heathers",4
199,"Heathers",4
298,"Heathers",3
544,"Heathers",3
